Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
1986-04-29 00:00:00-04:00,0.07236895003787727,0.07236895003787727,0.06970789486705725,0.07023998349905014,30326400,0.0,0.0
1986-04-30 00:00:00-04:00,0.07023999250922446,0.07077208120947207,0.06704746030773874,0.0686437264084816,30902400,0.0,0.0
1986-05-01 00:00:00-04:00,0.06864372998721843,0.06864372998721843,0.06651537507526631,0.06757955253124237,54345600,0.0,0.0
1986-05-02 00:00:00-04:00,0.06757955253124237,0.06864372998721843,0.06704746380325434,0.06757955253124237,20246400,0.0,0.0
1986-05-05 00:00:00-04:00,0.06757955808966543,0.06757955808966543,0.06704746931791306,0.06704746931791306,3254400,0.0,0.0
1986-05-06 00:00:00-04:00,0.06757955253124237,0.06864372998721843,0.06757955253124237,0.06757955253124237,9734400,0.0,0.0
1986-05-07 00:00:00-04:00,0.06757955253124237,0.0681116412592304,0.06651537507526631,0.06757955253124237,5155200,0.0,0.0
1986-05-08 00:00:00-04:00,0.06757954705966422,0.06811163574457169,0.06704745837475674,0.06811163574457169,3542400,0.0,0.0
1986-05-09 00:00:00-04:00,0.0681116412592304,0.0681116412592304,0.06757955253124237,0.06757955253124237,6076800,0.0,0.0
1986-05-12 00:00:00-04:00,0.06757954705966422,0.0697079017992941,0.06757954705966422,0.06811163574457169,10483200,0.0,0.0
1986-05-13 00:00:00-04:00,0.06811163770823397,0.06917581510872921,0.06811163770823397,0.0686437264084816,3830400,0.0,0.0
1986-05-14 00:00:00-04:00,0.06864372442947916,0.06864372442947916,0.06811163574457169,0.06811163574457169,9302400,0.0,0.0
1986-05-15 00:00:00-04:00,0.06811163574457169,0.06917581311438664,0.06811163574457169,0.06811163574457169,3801600,0.0,0.0
1986-05-16 00:00:00-04:00,0.06811163770823397,0.07023999250922446,0.06811163770823397,0.0686437264084816,11952000,0.0,0.0
1986-05-19 00:00:00-04:00,0.06864372998721843,0.06864372998721843,0.06704746380325434,0.06757955253124237,11001600,0.0,0.0
1986-05-20 00:00:00-04:00,0.06757955808966543,0.06757955808966543,0.06651538054616069,0.06704746931791306,61977600,0.0,0.0
1986-05-21 00:00:00-04:00,0.06704747304330805,0.06757956184462516,0.06598329544067383,0.06598329544067383,8092800,0.0,0.0
1986-05-22 00:00:00-04:00,0.06598329544067383,0.06651538424199094,0.06598329544067383,0.06598329544067383,4406400,0.0,0.0
1986-05-23 00:00:00-04:00,0.06598329544067383,0.06704747304330805,0.06598329544067383,0.06598329544067383,4089600,0.0,0.0
1986-05-27 00:00:00-04:00,0.0659832810049418,0.06811163574457169,0.0659832810049418,0.06811163574457169,13881600,0.0,0.0
1986-05-28 00:00:00-04:00,0.0681116289710786,0.07023998349905014,0.0681116289710786,0.07023998349905014,15523200,0.0,0.0
1986-05-29 00:00:00-04:00,0.07023999570464584,0.07290105133787718,0.06970790698019196,0.07183687388896942,45676800,0.0,0.0
1986-05-30 00:00:00-04:00,0.07236896479593567,0.07556149723893975,0.07236896479593567,0.07449731975793839,27072000,0.0,0.0
1986-06-02 00:00:00-04:00,0.07449733484713482,0.07449733484713482,0.07236897945404053,0.07236897945404053,19728000,0.0,0.0
1986-06-03 00:00:00-04:00,0.07236897945404053,0.07236897945404053,0.07130418974638902,0.07236897945404053,5011200,0.0,0.0
1986-06-04 00:00:00-04:00,0.07236896261342331,0.07290105133787718,0.0713041731535536,0.07183687388896942,4723200,0.0,0.0
1986-06-05 00:00:00-04:00,0.07183691442036035,0.07290109246969223,0.07130421338438715,0.07290109246969223,13708800,0.0,0.0
1986-06-06 00:00:00-04:00,0.07290109246969223,0.07290109246969223,0.07183691442036035,0.07290109246969223,3427200,0.0,0.0
1986-06-09 00:00:00-04:00,0.07290106771236814,0.07290106771236814,0.06970792263746262,0.06970792263746262,12672000,0.0,0.0
1986-06-10 00:00:00-04:00,0.06970792263746262,0.06970792263746262,0.06864374494952726,0.06970792263746262,3427200,0.0,0.0
1986-06-11 00:00:00-04:00,0.06970792263746262,0.06970792263746262,0.06864374494952726,0.06970792263746262,2304000,0.0,0.0
1986-06-12 00:00:00-04:00,0.06970791317667491,0.06970791317667491,0.06651538054616069,0.06704746931791306,13708800,0.0,0.0
1986-06-13 00:00:00-04:00,0.06704746931791306,0.06757955808966543,0.06651538054616069,0.06704746931791306,7891200,0.0,0.0
1986-06-16 00:00:00-04:00,0.06704747492080063,0.06757956373701751,0.06598329728836684,0.06651538610458374,9590400,0.0,0.0
1986-06-17 00:00:00-04:00,0.06704746380325434,0.06864372998721843,0.06704746380325434,0.06757955253124237,13075200,0.0,0.0
1986-06-18 00:00:00-04:00,0.06757955808966543,0.06757955808966543,0.06598329177440831,0.06704746931791306,4348800,0.0,0.0
1986-06-19 00:00:00-04:00,0.06704747492080063,0.06757956373701751,0.06598329728836684,0.06651538610458374,8467200,0.0,0.0
1986-06-20 00:00:00-04:00,0.06651536990842669,0.06704745859508267,0.06651536990842669,0.0667814165353775,3801600,0.0,0.0
1986-06-23 00:00:00-04:00,0.06678142172288333,0.06757955253124237,0.06545119761929023,0.06757955253124237,46195200,0.0,0.0
1986-06-24 00:00:00-04:00,0.06757955808966543,0.0681116468614178,0.06651538054616069,0.06704746931791306,14572800,0.0,0.0
1986-06-25 00:00:00-04:00,0.06704747304330805,0.06757956184462516,0.06598329544067383,0.06598329544067383,15235200,0.0,0.0
1986-06-26 00:00:00-04:00,0.06598327234414032,0.06651536095920715,0.06385491788387299,0.06385491788387299,19152000,0.0,0.0
1986-06-27 00:00:00-04:00,0.06385492333100018,0.0643870119914567,0.06279074601008715,0.06332283467054367,10396800,0.0,0.0
1986-06-30 00:00:00-04:00,0.06332284242376249,0.06704746350299894,0.06279075369815729,0.06545119732618332,62352000,0.0,0.0
1986-07-01 00:00:00-04:00,0.06545119732618332,0.06545119732618332,0.06491910860057812,0.06545119732618332,47577600,0.0,0.0
1986-07-02 00:00:00-04:00,0.06545119732618332,0.06545119732618332,0.06491910860057812,0.06545119732618332,52617600,0.0,0.0
1986-07-03 00:00:00-04:00,0.06598329728836684,0.06704747492080063,0.06598329728836684,0.06651538610458374,14140800,0.0,0.0
1986-07-07 00:00:00-04:00,0.06651536095920715,0.06651536095920715,0.06385491788387299,0.06385491788387299,14054400,0.0,0.0
1986-07-08 00:00:00-04:00,0.06385493832537921,0.06385493832537921,0.061725971172742006,0.06225867196917534,14256000,0.0,0.0
1986-07-09 00:00:00-04:00,0.06225870218441608,0.06225870218441608,0.05906555591128637,0.059597644954919815,46137600,0.0,0.0
1986-07-10 00:00:00-04:00,0.05959761316561145,0.06012970192542927,0.05534090308706889,0.05800134688615799,46886400,0.0,0.0
1986-07-11 00:00:00-04:00,0.058001377824019484,0.060661823042186695,0.058001377824019484,0.059597644954919815,17395200,0.0,0.0
1986-07-14 00:00:00-04:00,0.05800136298032546,0.060129718610170996,0.05800136298032546,0.05879949405789375,28598400,0.0,0.0
1986-07-15 00:00:00-04:00,0.058799509105845284,0.060661823042186695,0.058001377824019484,0.059597644954919815,13190400,0.0,0.0
1986-07-16 00:00:00-04:00,0.06012966773300799,0.061725933104753494,0.06012966773300799,0.061725933104753494,9360000,0.0,0.0
1986-07-17 00:00:00-04:00,0.061725969357277574,0.06279075890779495,0.06119388058752591,0.06279075890779495,6940800,0.0,0.0
1986-07-18 00:00:00-04:00,0.06279074601008715,0.06385492333100018,0.06119386801782928,0.06332283467054367,12326400,0.0,0.0
1986-07-21 00:00:00-04:00,0.06332283467054367,0.0643870119914567,0.06332283467054367,0.06332283467054367,3513600,0.0,0.0
1986-07-22 00:00:00-04:00,0.06332284242376249,0.06545119732618332,0.06332284242376249,0.06545119732618332,10512000,0.0,0.0
1986-07-23 00:00:00-04:00,0.06545118372907348,0.06651536095920715,0.06385491788387299,0.06385491788387299,20793600,0.0,0.0
1986-07-24 00:00:00-04:00,0.06491911783803961,0.06704747304330805,0.06491911783803961,0.06598329544067383,14140800,0.0,0.0
1986-07-25 00:00:00-04:00,0.06598329728836684,0.06704747492080063,0.06598329728836684,0.06651538610458374,20448000,0.0,0.0
1986-07-28 00:00:00-04:00,0.06651538042520845,0.06651538042520845,0.064919114112854,0.064919114112854,11808000,0.0,0.0
1986-07-29 00:00:00-04:00,0.06491910065191321,0.06545118931236973,0.06225865734963064,0.06332283467054367,14054400,0.0,0.0
1986-07-30 00:00:00-04:00,0.06332287373693789,0.06332287373693789,0.059065549815885326,0.061193905770778656,26409600,0.0,0.0
1986-07-31 00:00:00-04:00,0.061193866501235296,0.061725955148504826,0.06066177785396576,0.06066177785396576,15638400,0.0,0.0
1986-08-01 00:00:00-04:00,0.06066177581948009,0.06119386444890434,0.0595975985606316,0.06012968719005585,12902400,0.0,0.0
1986-08-04 00:00:00-04:00,0.06012968719005584,0.06012968719005584,0.0585334213017831,0.06012968719005585,12441600,0.0,0.0
1986-08-05 00:00:00-04:00,0.06012973399855325,0.060661823042186695,0.05959764495491981,0.059597644954919815,2822400,0.0,0.0
1986-08-06 00:00:00-04:00,0.05959759445500515,0.060129683047774274,0.058001328676697765,0.05906550586223602,18316800,0.0,0.0
1986-08-07 00:00:00-04:00,0.05906551504973122,0.05959760372526542,0.0580013376986628,0.058533426374197006,3657600,0.0,0.0
1986-08-08 00:00:00-04:00,0.05853341726946689,0.060129683047774274,0.05853341726946689,0.05906550586223602,4147200,0.0,0.0
1986-08-11 00:00:00-04:00,0.06012972779333199,0.06172599475950199,0.06012972779333199,0.061193905770778656,7948800,0.0,0.0
1986-08-12 00:00:00-04:00,0.06119388058752591,0.06279075890779495,0.06119388058752591,0.06279075890779495,9993600,0.0,0.0
1986-08-13 00:00:00-04:00,0.06279074601008715,0.06332283467054367,0.06225865734963064,0.06332283467054367,6883200,0.0,0.0
1986-08-14 00:00:00-04:00,0.06332284780049956,0.06545120288363881,0.06332284780049956,0.064919114112854,20131200,0.0,0.0
1986-08-15 00:00:00-04:00,0.06491911278125044,0.06545120154112119,0.06438702402137969,0.06518515944480896,6105600,0.0,0.0
1986-08-18 00:00:00-04:00,0.06518518903702665,0.06545123125411446,0.06438705325126648,0.06438705325126648,12787200,0.0,0.0
1986-08-19 00:00:00-04:00,0.06438705325126648,0.06465310003560266,0.0633228752484185,0.06438705325126648,20390400,0.0,0.0
1986-08-20 00:00:00-04:00,0.06438700649893982,0.06438700649893982,0.06385491788387299,0.06385491788387299,20764800,0.0,0.0
1986-08-21 00:00:00-04:00,0.06385491788387299,0.06491909511400665,0.06385491788387299,0.06385491788387299,49536000,0.0,0.0
1986-08-22 00:00:00-04:00,0.06385493644729828,0.06438702521704995,0.061725969357277574,0.06279075890779495,5760000,0.0,0.0
1986-08-25 00:00:00-04:00,0.06279075890779495,0.06279075890779495,0.061725969357277574,0.06279075890779495,2419200,0.0,0.0
1986-08-26 00:00:00-04:00,0.06279076075457662,0.06279076075457662,0.06225867196917534,0.06225867196917534,10857600,0.0,0.0
1986-08-27 00:00:00-04:00,0.06225867196917534,0.06279076075457662,0.061725971172742006,0.06225867196917534,9532800,0.0,0.0
1986-08-28 00:00:00-04:00,0.06225867196917534,0.06279076075457662,0.06225867196917534,0.06225867196917534,3427200,0.0,0.0
1986-08-29 00:00:00-04:00,0.06225865580664752,0.06279074445391705,0.05959760055942669,0.06066177785396576,25430400,0.0,0.0
1986-09-02 00:00:00-04:00,0.0606617716405434,0.0606617716405434,0.0582673706894599,0.05906550586223602,5212800,0.0,0.0
1986-09-03 00:00:00-04:00,0.05853343750089775,0.05853343750089775,0.05587299361749931,0.057469259947538376,18316800,0.0,0.0
1986-09-04 00:00:00-04:00,0.058533438460334264,0.06225867196917534,0.058533438460334264,0.06225867196917534,39427200,0.0,0.0
1986-09-05 00:00:00-04:00,0.06225867025892993,0.064919114112854,0.06172596947712988,0.064919114112854,26352000,0.0,0.0
1986-09-08 00:00:00-04:00,0.06491914225269048,0.06545123125411446,0.06438705325126648,0.06438705325126648,9619200,0.0,0.0
1986-09-09 00:00:00-04:00,0.0643870198749729,0.06704746350299894,0.0643870198749729,0.06545119732618332,37526400,0.0,0.0
1986-09-10 00:00:00-04:00,0.06545123125411446,0.06598332025553845,0.06438705325126648,0.06438705325126648,10886400,0.0,0.0
1986-09-11 00:00:00-04:00,0.06438698740165058,0.06491907585889908,0.061725933104753494,0.061725933104753494,35654400,0.0,0.0
1986-09-12 00:00:00-04:00,0.06172595307832859,0.06225865371860547,0.06012968719005584,0.06012968719005585,24451200,0.0,0.0
1986-09-15 00:00:00-04:00,0.06012972779333199,0.061193905770778656,0.059065549815885326,0.061193905770778656,22492800,0.0,0.0
1986-09-16 00:00:00-04:00,0.061193905770778656,0.06172599475950199,0.06012972779333199,0.061193905770778656,5184000,0.0,0.0
1986-09-17 00:00:00-04:00,0.06119388058752591,0.06385493644729828,0.060661791817774244,0.06279075890779495,8035200,0.0,0.0
1986-09-18 00:00:00-04:00,0.06279074601008715,0.0643870119914567,0.06279074601008715,0.06332283467054367,5356800,0.0,0.0
1986-09-19 00:00:00-04:00,0.06332283467054367,0.06385492333100018,0.06279074601008715,0.06332283467054367,2505600,0.0,0.0
1986-09-22 00:00:00-04:00,0.06332284767754662,0.06332284767754662,0.06279075890779495,0.06279075890779495,4492800,0.0,0.0
1986-09-23 00:00:00-04:00,0.06279074065373931,0.06438700649893982,0.06279074065373931,0.06385491788387299,5961600,0.0,0.0
1986-09-24 00:00:00-04:00,0.063854920004067,0.063854920004067,0.06279074273859915,0.06305678933858871,4780800,0.0,0.0
1986-09-25 00:00:00-04:00,0.06305676854215118,0.06332281048715359,0.061725933104753494,0.061725933104753494,5155200,0.0,0.0
1986-09-26 00:00:00-04:00,0.061725933104753494,0.06225863357265659,0.06119384464750499,0.061725933104753494,2332800,0.0,0.0
1986-09-29 00:00:00-04:00,0.06172595307832859,0.06172595307832859,0.06012968719005584,0.06012968719005585,6192000,0.0,0.0
1986-09-30 00:00:00-04:00,0.06012968719005584,0.06119386444890434,0.06012968719005584,0.06012968719005585,5184000,0.0,0.0
1986-10-01 00:00:00-04:00,0.06012973399855325,0.06119391208582013,0.05853346686765293,0.059597644954919815,32428800,0.0,0.0
1986-10-02 00:00:00-04:00,0.05959764495491981,0.060661823042186695,0.05906555591128637,0.059597644954919815,22723200,0.0,0.0
1986-10-03 00:00:00-04:00,0.0595975985606316,0.06066177581948009,0.0595975985606316,0.06012968719005585,14716800,0.0,0.0
1986-10-06 00:00:00-04:00,0.06172596947712988,0.06598329165442363,0.06172596947712988,0.064919114112854,85334400,0.0,0.0
1986-10-07 00:00:00-04:00,0.06491913111482607,0.06757957566550629,0.06491913111482607,0.06624935567378998,59788800,0.0,0.0
1986-10-08 00:00:00-04:00,0.06624932763101836,0.06890976648831008,0.06545119232003432,0.06811163574457169,119606400,0.0,0.0
1986-10-09 00:00:00-04:00,0.0681116289710786,0.07183686140588438,0.0681116289710786,0.07023998349905014,92563200,0.0,0.0
1986-10-10 00:00:00-04:00,0.0702400083966116,0.07502941979307756,0.06917583075541305,0.07343315333127975,76752000,0.0,0.0
1986-10-13 00:00:00-04:00,0.07343312730186305,0.07343312730186305,0.07023998349905014,0.07023998349905014,27129600,0.0,0.0
1986-10-14 00:00:00-04:00,0.07077207616455178,0.07183686550007862,0.07077207616455178,0.07130416482686996,12873600,0.0,0.0
1986-10-15 00:00:00-04:00,0.07130417530395392,0.07502940849843907,0.07130417530395392,0.07449731975793839,63532800,0.0,0.0
1986-10-16 00:00:00-04:00,0.07449731975793839,0.07502940849843907,0.07396523101743771,0.07449731975793839,21859200,0.0,0.0
1986-10-17 00:00:00-04:00,0.07449734896877658,0.07715778914720772,0.07449734896877658,0.07662570476531982,124444800,0.0,0.0
1986-10-20 00:00:00-04:00,0.07662568880641772,0.0782219507541223,0.07502942229146617,0.07715777307748795,43545600,0.0,0.0
1986-10-21 00:00:00-04:00,0.0776898554622664,0.08035029470920563,0.0776898554622664,0.08035029470920563,112377600,0.0,0.0
1986-10-22 00:00:00-04:00,0.08035029470920563,0.08114843013708443,0.07981821051361483,0.08035029470920563,54576000,0.0,0.0
1986-10-23 00:00:00-04:00,0.08035029470920563,0.08088238803928904,0.07955216841581943,0.08035029470920563,70444800,0.0,0.0
1986-10-24 00:00:00-04:00,0.08035029569801505,0.08035029569801505,0.07768985641833585,0.07981821149587631,101376000,0.0,0.0
1986-10-27 00:00:00-05:00,0.08035024137470367,0.08247921615839005,0.08035024137470367,0.08247921615839005,125654400,0.0,0.0
1986-10-28 00:00:00-05:00,0.08247926700402149,0.08567179943000786,0.08247926700402149,0.08434157073497772,142646400,0.0,0.0
1986-10-29 00:00:00-05:00,0.08434159013636375,0.08460764141726579,0.08088240281846235,0.0819471925497055,53222400,0.0,0.0
1986-10-30 00:00:00-05:00,0.0819471860696464,0.08460763472682893,0.08141510181890604,0.08354345709085464,44380800,0.0,0.0
1986-10-31 00:00:00-05:00,0.08354339297769002,0.08460756979699,0.08194712318149677,0.08247921615839005,63734400,0.0,0.0
1986-11-03 00:00:00-05:00,0.08301132589996245,0.08460759619418495,0.08301132589996245,0.08407550305128098,42192000,0.0,0.0
1986-11-04 00:00:00-05:00,0.08407552947844849,0.08726806193590166,0.08407552947844849,0.08726806193590164,54403200,0.0,0.0
1986-11-05 00:00:00-05:00,0.08726803690538461,0.09312162797666436,0.08673594374784639,0.09258953481912613,45100800,0.0,0.0
1986-11-06 00:00:00-05:00,0.09258955021037439,0.09684625964031834,0.092057466098877,0.09471790492534637,72576000,0.0,0.0
1986-11-07 00:00:00-05:00,0.09471790582858848,0.09524999907965118,0.09258955109332025,0.09418582171201706,44323200,0.0,0.0
1986-11-10 00:00:00-05:00,0.09418585193000369,0.09418585193000369,0.08992851994816557,0.09046061336994171,28684800,0.0,0.0
1986-11-11 00:00:00-05:00,0.09099335223436356,0.09205753033440742,0.09099335223436356,0.09099335223436356,11894400,0.0,0.0
1986-11-12 00:00:00-05:00,0.09099335223436356,0.09312170843445129,0.08992855298848572,0.09099335223436356,34156800,0.0,0.0
1986-11-13 00:00:00-05:00,0.0909932956824887,0.09152537983457423,0.08939641294629229,0.08966245502233505,30211200,0.0,0.0
1986-11-14 00:00:00-05:00,0.0896624778045246,0.09046061336994171,0.0878001645300494,0.09046061336994171,18720000,0.0,0.0
1986-11-17 00:00:00-05:00,0.09046064660575644,0.09205753033440742,0.08939646850571256,0.09099335223436356,24307200,0.0,0.0
1986-11-18 00:00:00-05:00,0.0909932799299753,0.09152536398994787,0.08620386570692062,0.08620386570692062,59673600,0.0,0.0
1986-11-19 00:00:00-05:00,0.08620389185967632,0.08992850881293893,0.08620389185967632,0.08939642459154129,48729600,0.0,0.0
1986-11-20 00:00:00-05:00,0.08939643664028672,0.0963141992688179,0.08939643664028672,0.0963141992688179,98179200,0.0,0.0
1986-11-21 00:00:00-05:00,0.09684628147427128,0.10057151964348054,0.09684628147427128,0.09950672090053558,91065600,0.0,0.0
1986-11-24 00:00:00-05:00,0.09950667951267535,0.10802070876171346,0.09631414804833335,0.10748862475156784,173836800,0.0,0.0
1986-11-25 00:00:00-05:00,0.10748865101631805,0.10908491257128933,0.10695655774166651,0.10855282843112946,95788800,0.0,0.0
1986-11-26 00:00:00-05:00,0.10855280190634851,0.10908488591649412,0.10748862475156784,0.10748862475156784,38793600,0.0,0.0
1986-11-28 00:00:00-05:00,0.10748860034506082,0.10802068423439075,0.10482816262943646,0.10589233040809631,41328000,0.0,0.0
1986-12-01 00:00:00-05:00,0.10589239571322721,0.10642448906519296,0.10323195635687749,0.10376404970884323,40291200,0.0,0.0
1986-12-02 00:00:00-05:00,0.10429616272449493,0.10642451845105193,0.10429616272449493,0.10429616272449493,28771200,0.0,0.0
1986-12-03 00:00:00-05:00,0.10429611735906626,0.1053602947594621,0.10323193995867042,0.10349798202514648,35164800,0.0,0.0
1986-12-04 00:00:00-05:00,0.10349800953233848,0.10589240703597741,0.10269988312078815,0.10482823848724365,42508800,0.0,0.0
1986-12-05 00:00:00-05:00,0.10482825622338195,0.10536034058777344,0.10429616272449493,0.10429616272449493,107510400,0.0,0.0
1986-12-08 00:00:00-05:00,0.10429614416946761,0.10536032184342131,0.10163570455183031,0.10323196649551392,22665600,0.0,0.0
1986-12-09 00:00:00-05:00,0.10323200500329656,0.10376409860600284,0.10216782693238129,0.10269992053508759,16099200,0.0,0.0
1986-12-10 00:00:00-05:00,0.10269985582571828,0.10376403322611412,0.10163567842532245,0.10349798202514648,27590400,0.0,0.0
1986-12-11 00:00:00-05:00,0.10349802704341218,0.10482825622338195,0.10323198486121644,0.10429616272449493,11635200,0.0,0.0
1986-12-12 00:00:00-05:00,0.10429612223360253,0.10429612223360253,0.10057150572538376,0.10057150572538376,25286400,0.0,0.0
1986-12-15 00:00:00-05:00,0.10057152451055164,0.10110360876775695,0.0963141927693637,0.09791046380996704,50774400,0.0,0.0
1986-12-16 00:00:00-05:00,0.09844254431578396,0.1005715206780335,0.09844254431578396,0.09897463768720627,77299200,0.0,0.0
1986-12-17 00:00:00-05:00,0.09897461925313655,0.10057150194654363,0.09897461925313655,0.1000387966632843,23356800,0.0,0.0
1986-12-18 00:00:00-05:00,0.10003880364938568,0.1011035931448315,0.09950671033990784,0.10083755105733871,12672000,0.0,0.0
1986-12-19 00:00:00-05:00,0.1011036111476065,0.10429614416946761,0.1011036111476065,0.10323196649551392,56592000,0.0,0.0
1986-12-22 00:00:00-05:00,0.10323198486121644,0.10536034058777344,0.10323198486121644,0.10429616272449493,18316800,0.0,0.0
1986-12-23 00:00:00-05:00,0.10429614402806209,0.10536032170057297,0.10429614402806209,0.10536032170057297,23788800,0.0,0.0
1986-12-24 00:00:00-05:00,0.10536028861726221,0.10536028861726221,0.10482820451532902,0.10509424656629562,7027200,0.0,0.0
1986-12-26 00:00:00-05:00,0.10509428062442708,0.10589240703597741,0.10482823848724364,0.10482823848724365,3715200,0.0,0.0
1986-12-29 00:00:00-05:00,0.10482821552591493,0.10589238384155573,0.10057150572538376,0.10057150572538376,41702400,0.0,0.0
1986-12-30 00:00:00-05:00,0.10057156117045396,0.10216782365842617,0.09950676198784308,0.10163573920726776,25401600,0.0,0.0
1986-12-31 00:00:00-05:00,0.10163574246417231,0.10429618307421182,0.10163574246417231,0.10269992053508759,23356800,0.0,0.0
1987-01-02 00:00:00-05:00,0.10269991724408158,0.10376409528089538,0.10110364562161235,0.10163573920726776,12643200,0.0,0.0
1987-01-05 00:00:00-05:00,0.1016356549675189,0.10855280190634851,0.10110356182288385,0.10748862475156784,48499200,0.0,0.0
1987-01-06 00:00:00-05:00,0.10748861339527627,0.10961696747997463,0.10695652030685744,0.10908487439155579,40032000,0.0,0.0
1987-01-07 00:00:00-05:00,0.10908492677333173,0.11493851989507675,0.10908492677333173,0.11493851989507675,60998400,0.0,0.0
1987-01-08 00:00:00-05:00,0.11547059240355381,0.11972792333109901,0.11547059240355381,0.11866312474012375,61488000,0.0,0.0
1987-01-09 00:00:00-05:00,0.11866306450522264,0.12398457017702628,0.1181309806197996,0.12345247715711594,63705600,0.0,0.0
1987-01-12 00:00:00-05:00,0.12345244004009293,0.13249855759352788,0.12238826345471324,0.1314343810081482,128793600,0.0,0.0
1987-01-13 00:00:00-05:00,0.13037028449570667,0.13037028449570667,0.12558087034215035,0.12770922482013702,76320000,0.0,0.0
1987-01-14 00:00:00-05:00,0.12770922482013702,0.1282413088723886,0.12504877715540857,0.12770922482013702,69465600,0.0,0.0
1987-01-15 00:00:00-05:00,0.1277092674912711,0.13781956208342797,0.1277092674912711,0.13462702929973602,117014400,0.0,0.0
